Time,ID,Event name,Description,Section
"16 January 2023, 12:08 PM",#VALUE!,Quiz attempt preview started,The user with id '166543' has had their attempt with id '2971826' previewed by the user with id '166543' for the quiz with course module id '2756905'.,
"16 January 2023, 12:08 PM",166543,Course module viewed,The user with id '166543' viewed the 'quiz' activity with course module id '2756905'.,
"16 January 2023, 12:07 PM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"16 January 2023, 12:07 PM",166543,Quiz edit page viewed,The user with id '166543' viewed the edit page for the quiz with course module id '2756905'.,
"16 January 2023, 12:07 PM",166543,Quiz edit page viewed,The user with id '166543' viewed the edit page for the quiz with course module id '2756905'.,
"16 January 2023, 12:00 PM",166543,Quiz edit page viewed,The user with id '166543' viewed the edit page for the quiz with course module id '2756905'.,
"16 January 2023, 11:59 AM",166543,Quiz edit page viewed,The user with id '166543' viewed the edit page for the quiz with course module id '2756905'.,
"16 January 2023, 11:59 AM",166543,Quiz edit page viewed,The user with id '166543' viewed the edit page for the quiz with course module id '2756905'.,
"16 January 2023, 11:58 AM",166543,Quiz edit page viewed,The user with id '166543' viewed the edit page for the quiz with course module id '2756905'.,
"16 January 2023, 11:57 AM",166543,Course module viewed,The user with id '166543' viewed the 'quiz' activity with course module id '2756905'.,
"16 January 2023, 11:57 AM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"16 January 2023, 11:56 AM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"16 January 2023, 11:54 AM",166543,Quiz report viewed,The user with id '166543' viewed the report 'overview' for the quiz with course module id '2756850'.,
"16 January 2023, 11:54 AM",166543,Quiz edit page viewed,The user with id '166543' viewed the edit page for the quiz with course module id '2756850'.,
"16 January 2023, 11:54 AM",166543,Quiz edit page viewed,The user with id '166543' viewed the edit page for the quiz with course module id '2756850'.,
"16 January 2023, 11:53 AM",166543,Quiz edit page viewed,The user with id '166543' viewed the edit page for the quiz with course module id '2756850'.,
"16 January 2023, 11:51 AM",166543,Quiz edit page viewed,The user with id '166543' viewed the edit page for the quiz with course module id '2756850'.,
"16 January 2023, 11:50 AM",166543,Quiz edit page viewed,The user with id '166543' viewed the edit page for the quiz with course module id '2756850'.,
"16 January 2023, 11:48 AM",166543,Quiz edit page viewed,The user with id '166543' viewed the edit page for the quiz with course module id '2756850'.,
"16 January 2023, 11:48 AM",166543,Course module viewed,The user with id '166543' viewed the 'quiz' activity with course module id '2756850'.,
"16 January 2023, 11:47 AM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"16 January 2023, 11:47 AM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"16 January 2023, 11:46 AM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"16 January 2023, 11:42 AM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"16 January 2023, 11:41 AM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"16 January 2023, 11:41 AM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"16 January 2023, 11:39 AM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"16 January 2023, 11:29 AM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"16 January 2023, 11:28 AM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"16 January 2023, 11:28 AM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"16 January 2023, 11:27 AM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"16 January 2023, 11:27 AM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"16 January 2023, 11:26 AM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"16 January 2023, 11:24 AM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"16 January 2023, 11:23 AM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"16 January 2023, 11:22 AM",166543,Course module viewed,The user with id '166543' viewed the 'quiz' activity with course module id '2756905'.,
"16 January 2023, 11:21 AM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"16 January 2023, 11:09 AM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"16 January 2023, 11:09 AM",166543,Course module viewed,The user with id '166543' viewed the 'quiz' activity with course module id '2754190'.,
"16 January 2023, 11:09 AM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"16 January 2023, 11:08 AM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"16 January 2023, 11:08 AM",166543,Course module viewed,The user with id '166543' viewed the 'page' activity with course module id '2756381'.,
"16 January 2023, 11:08 AM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"16 January 2023, 11:07 AM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"16 January 2023, 11:07 AM",166543,Course viewed,The user with id '166543' viewed the section number '2' of the course with id '39000'.,2
"16 January 2023, 11:07 AM",166543,Course viewed,The user with id '166543' viewed the section number '2' of the course with id '39000'.,2
"16 January 2023, 11:07 AM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"16 January 2023, 11:07 AM",166543,Course module viewed,The user with id '166543' viewed the 'page' activity with course module id '2756380'.,
"16 January 2023, 11:07 AM",166543,Course viewed,The user with id '166543' viewed the section number '2' of the course with id '39000'.,2
"16 January 2023, 11:07 AM",166543,Course viewed,The user with id '166543' viewed the section number '2' of the course with id '39000'.,2
"16 January 2023, 11:07 AM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"16 January 2023, 11:06 AM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"16 January 2023, 11:06 AM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"16 January 2023, 11:05 AM",166543,Course viewed,The user with id '166543' viewed the section number '2' of the course with id '39000'.,2
"16 January 2023, 11:05 AM",166543,Course viewed,The user with id '166543' viewed the section number '2' of the course with id '39000'.,2
"16 January 2023, 11:05 AM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"16 January 2023, 11:05 AM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"16 January 2023, 11:05 AM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"16 January 2023, 11:04 AM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"16 January 2023, 11:03 AM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"16 January 2023, 11:02 AM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"16 January 2023, 11:02 AM",166543,Course viewed,The user with id '166543' viewed the section number '2' of the course with id '39000'.,2
"16 January 2023, 10:29 AM",166543,Course viewed,The user with id '166543' viewed the section number '18' of the course with id '39000'.,18
"16 January 2023, 10:29 AM",166543,Course viewed,The user with id '166543' viewed the section number '23' of the course with id '39000'.,23
"16 January 2023, 10:29 AM",166543,Course viewed,The user with id '166543' viewed the section number '24' of the course with id '39000'.,24
"16 January 2023, 10:28 AM",166543,Course viewed,The user with id '166543' viewed the section number '1' of the course with id '39000'.,1
"16 January 2023, 10:17 AM",166543,Course viewed,The user with id '166543' viewed the section number '19' of the course with id '39000'.,19
"16 January 2023, 10:17 AM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"16 January 2023, 10:17 AM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"16 January 2023, 10:16 AM",166543,Course viewed,The user with id '166543' viewed the section number '19' of the course with id '39000'.,19
"16 January 2023, 10:16 AM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"16 January 2023, 10:16 AM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"16 January 2023, 10:13 AM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"16 January 2023, 8:26 AM",166543,Course viewed,The user with id '166543' viewed the section number '19' of the course with id '39000'.,19
"16 January 2023, 8:26 AM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"23 December 2022, 11:24 AM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"23 December 2022, 11:24 AM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"23 December 2022, 11:21 AM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"23 December 2022, 11:19 AM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"23 December 2022, 11:18 AM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"23 December 2022, 11:09 AM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"23 December 2022, 11:04 AM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"23 December 2022, 11:04 AM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"23 December 2022, 11:00 AM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"23 December 2022, 10:46 AM",22085,Course viewed,The user with id '22085' viewed the section number '2' of the course with id '39000'.,2
"23 December 2022, 10:46 AM",22085,Course viewed,The user with id '22085' viewed the course with id '39000'.,
"23 December 2022, 10:07 AM",87441,User list viewed,The user with id '87441' viewed the list of users in the course with id '39000'.,
"23 December 2022, 10:07 AM",87441,Course viewed,The user with id '87441' viewed the course with id '39000'.,
"23 December 2022, 9:59 AM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"23 December 2022, 9:59 AM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"23 December 2022, 9:47 AM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"23 December 2022, 9:42 AM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"23 December 2022, 9:40 AM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"23 December 2022, 9:39 AM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"23 December 2022, 9:39 AM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"23 December 2022, 9:38 AM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"23 December 2022, 9:18 AM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"23 December 2022, 9:18 AM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"23 December 2022, 9:18 AM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"23 December 2022, 9:18 AM",166543,Course viewed,The user with id '166543' viewed the section number '19' of the course with id '39000'.,19
"23 December 2022, 9:17 AM",166543,Course viewed,The user with id '166543' viewed the section number '18' of the course with id '39000'.,18
"23 December 2022, 9:17 AM",166543,Course viewed,The user with id '166543' viewed the section number '13' of the course with id '39000'.,13
"23 December 2022, 9:17 AM",166543,Course viewed,The user with id '166543' viewed the section number '15' of the course with id '39000'.,15
"23 December 2022, 9:17 AM",166543,Course viewed,The user with id '166543' viewed the section number '20' of the course with id '39000'.,20
"23 December 2022, 9:17 AM",166543,Course viewed,The user with id '166543' viewed the section number '19' of the course with id '39000'.,19
"23 December 2022, 9:17 AM",166543,Course viewed,The user with id '166543' viewed the section number '19' of the course with id '39000'.,19
"23 December 2022, 9:17 AM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"23 December 2022, 9:17 AM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"23 December 2022, 9:16 AM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"23 December 2022, 9:07 AM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"23 December 2022, 9:02 AM",166543,Course viewed,The user with id '166543' viewed the section number '19' of the course with id '39000'.,19
"23 December 2022, 9:02 AM",166543,Course viewed,The user with id '166543' viewed the section number '18' of the course with id '39000'.,18
"23 December 2022, 9:02 AM",166543,Course viewed,The user with id '166543' viewed the section number '17' of the course with id '39000'.,17
"23 December 2022, 9:02 AM",166543,Course viewed,The user with id '166543' viewed the section number '19' of the course with id '39000'.,19
"23 December 2022, 9:02 AM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"22 December 2022, 4:21 PM",22085,Course viewed,The user with id '22085' viewed the section number '2' of the course with id '39000'.,2
"22 December 2022, 4:21 PM",22085,Course viewed,The user with id '22085' viewed the section number '1' of the course with id '39000'.,1
"22 December 2022, 4:17 PM",166543,Course viewed,The user with id '166543' viewed the section number '19' of the course with id '39000'.,19
"22 December 2022, 4:17 PM",166543,Course viewed,The user with id '166543' viewed the section number '2' of the course with id '39000'.,2
"22 December 2022, 4:17 PM",166543,Course viewed,The user with id '166543' viewed the section number '2' of the course with id '39000'.,2
"22 December 2022, 4:17 PM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"22 December 2022, 4:17 PM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"22 December 2022, 4:16 PM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"22 December 2022, 4:13 PM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"22 December 2022, 4:12 PM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"22 December 2022, 4:12 PM",166543,Course viewed,The user with id '166543' viewed the section number '2' of the course with id '39000'.,2
"22 December 2022, 4:12 PM",166543,Course viewed,The user with id '166543' viewed the section number '2' of the course with id '39000'.,2
"22 December 2022, 4:12 PM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"22 December 2022, 4:11 PM",166543,Course viewed,The user with id '166543' viewed the section number '2' of the course with id '39000'.,2
"22 December 2022, 4:10 PM",22085,Course viewed,The user with id '22085' viewed the section number '2' of the course with id '39000'.,2
"22 December 2022, 4:10 PM",22085,Course viewed,The user with id '22085' viewed the course with id '39000'.,
"22 December 2022, 4:08 PM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"22 December 2022, 4:08 PM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"22 December 2022, 4:08 PM",166543,Course viewed,The user with id '166543' viewed the section number '2' of the course with id '39000'.,2
"22 December 2022, 4:08 PM",166543,Course viewed,The user with id '166543' viewed the section number '18' of the course with id '39000'.,18
"22 December 2022, 4:08 PM",166543,Course viewed,The user with id '166543' viewed the section number '18' of the course with id '39000'.,18
"22 December 2022, 4:08 PM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"22 December 2022, 4:05 PM",22085,Course viewed,The user with id '22085' viewed the section number '2' of the course with id '39000'.,2
"22 December 2022, 4:04 PM",22085,Course viewed,The user with id '22085' viewed the section number '3' of the course with id '39000'.,3
"22 December 2022, 4:04 PM",22085,Course viewed,The user with id '22085' viewed the section number '14' of the course with id '39000'.,14
"22 December 2022, 4:04 PM",22085,Course viewed,The user with id '22085' viewed the section number '15' of the course with id '39000'.,15
"22 December 2022, 4:04 PM",22085,Course viewed,The user with id '22085' viewed the section number '18' of the course with id '39000'.,18
"22 December 2022, 4:04 PM",22085,Course viewed,The user with id '22085' viewed the section number '21' of the course with id '39000'.,21
"22 December 2022, 4:04 PM",22085,Course viewed,The user with id '22085' viewed the section number '24' of the course with id '39000'.,24
"22 December 2022, 4:04 PM",22085,Course viewed,The user with id '22085' viewed the section number '11' of the course with id '39000'.,11
"22 December 2022, 4:03 PM",22085,Course viewed,The user with id '22085' viewed the section number '12' of the course with id '39000'.,12
"22 December 2022, 3:52 PM",22085,Course viewed,The user with id '22085' viewed the section number '9' of the course with id '39000'.,9
"22 December 2022, 3:52 PM",22085,Course viewed,The user with id '22085' viewed the section number '9' of the course with id '39000'.,9
"22 December 2022, 3:52 PM",22085,Course viewed,The user with id '22085' viewed the course with id '39000'.,
"22 December 2022, 3:51 PM",22085,Course viewed,The user with id '22085' viewed the section number '9' of the course with id '39000'.,9
"22 December 2022, 3:51 PM",22085,Course viewed,The user with id '22085' viewed the section number '1' of the course with id '39000'.,1
"22 December 2022, 3:51 PM",166543,Course viewed,The user with id '166543' viewed the section number '18' of the course with id '39000'.,18
"22 December 2022, 3:50 PM",166543,Course viewed,The user with id '166543' viewed the section number '19' of the course with id '39000'.,19
"22 December 2022, 3:50 PM",22085,Course viewed,The user with id '22085' viewed the section number '2' of the course with id '39000'.,2
"22 December 2022, 3:50 PM",22085,Course viewed,The user with id '22085' viewed the course with id '39000'.,
"22 December 2022, 3:48 PM",166543,Course viewed,The user with id '166543' viewed the section number '11' of the course with id '39000'.,11
"22 December 2022, 3:48 PM",166543,Course viewed,The user with id '166543' viewed the section number '11' of the course with id '39000'.,11
"22 December 2022, 3:48 PM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"22 December 2022, 3:48 PM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"22 December 2022, 3:48 PM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"22 December 2022, 3:46 PM",166543,Course viewed,The user with id '166543' viewed the section number '11' of the course with id '39000'.,11
"22 December 2022, 3:46 PM",166543,Course viewed,The user with id '166543' viewed the section number '11' of the course with id '39000'.,11
"22 December 2022, 3:46 PM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"22 December 2022, 3:46 PM",166543,User list viewed,The user with id '166543' viewed the list of users in the course with id '39000'.,
"22 December 2022, 3:45 PM",166543,Course viewed,The user with id '166543' viewed the section number '11' of the course with id '39000'.,11
"22 December 2022, 3:45 PM",166543,Course viewed,The user with id '166543' viewed the section number '11' of the course with id '39000'.,11
"22 December 2022, 3:45 PM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"22 December 2022, 3:44 PM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"22 December 2022, 3:42 PM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"22 December 2022, 3:41 PM",166543,Course viewed,The user with id '166543' viewed the section number '11' of the course with id '39000'.,11
"22 December 2022, 3:41 PM",166543,Course viewed,The user with id '166543' viewed the section number '23' of the course with id '39000'.,23
"22 December 2022, 3:41 PM",166543,Course viewed,The user with id '166543' viewed the section number '1' of the course with id '39000'.,1
"22 December 2022, 3:41 PM",166543,Course viewed,The user with id '166543' viewed the section number '1' of the course with id '39000'.,1
"22 December 2022, 3:41 PM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"22 December 2022, 3:41 PM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"22 December 2022, 3:40 PM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"22 December 2022, 3:39 PM",166543,Course viewed,The user with id '166543' viewed the section number '1' of the course with id '39000'.,1
"22 December 2022, 3:39 PM",166543,Course viewed,The user with id '166543' viewed the section number '28' of the course with id '39000'.,28
"22 December 2022, 3:39 PM",166543,Course viewed,The user with id '166543' viewed the section number '28' of the course with id '39000'.,28
"22 December 2022, 3:39 PM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"22 December 2022, 3:39 PM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"22 December 2022, 3:37 PM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"22 December 2022, 3:37 PM",166543,Course viewed,The user with id '166543' viewed the section number '28' of the course with id '39000'.,28
"22 December 2022, 3:37 PM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"22 December 2022, 3:37 PM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"22 December 2022, 3:36 PM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"22 December 2022, 3:36 PM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"22 December 2022, 3:36 PM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"22 December 2022, 3:35 PM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"22 December 2022, 3:35 PM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"22 December 2022, 3:35 PM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"22 December 2022, 3:35 PM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"22 December 2022, 3:35 PM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"22 December 2022, 3:34 PM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"22 December 2022, 3:34 PM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"22 December 2022, 3:34 PM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"22 December 2022, 3:31 PM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"22 December 2022, 3:30 PM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"22 December 2022, 3:29 PM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"22 December 2022, 3:28 PM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"22 December 2022, 3:27 PM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"22 December 2022, 3:25 PM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"22 December 2022, 3:22 PM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"22 December 2022, 2:01 PM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"22 December 2022, 2:01 PM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"22 December 2022, 2:01 PM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"22 December 2022, 1:35 PM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"22 December 2022, 1:34 PM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"22 December 2022, 1:27 PM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"22 December 2022, 1:25 PM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"22 December 2022, 1:22 PM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"22 December 2022, 1:17 PM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"22 December 2022, 1:16 PM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"22 December 2022, 1:15 PM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"22 December 2022, 1:14 PM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"22 December 2022, 1:13 PM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"22 December 2022, 11:50 AM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"22 December 2022, 11:47 AM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"22 December 2022, 11:30 AM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"22 December 2022, 11:30 AM",166543,Course viewed,The user with id '166543' viewed the section number '15' of the course with id '39000'.,15
"22 December 2022, 11:30 AM",166543,Course viewed,The user with id '166543' viewed the section number '16' of the course with id '39000'.,16
"22 December 2022, 11:30 AM",166543,Course viewed,The user with id '166543' viewed the section number '15' of the course with id '39000'.,15
"22 December 2022, 11:29 AM",166543,Course viewed,The user with id '166543' viewed the section number '14' of the course with id '39000'.,14
"22 December 2022, 11:29 AM",166543,Course viewed,The user with id '166543' viewed the section number '13' of the course with id '39000'.,13
"22 December 2022, 11:29 AM",166543,Course viewed,The user with id '166543' viewed the section number '12' of the course with id '39000'.,12
"22 December 2022, 11:29 AM",166543,Course viewed,The user with id '166543' viewed the section number '11' of the course with id '39000'.,11
"22 December 2022, 11:29 AM",166543,Course viewed,The user with id '166543' viewed the section number '10' of the course with id '39000'.,10
"22 December 2022, 11:29 AM",166543,Course viewed,The user with id '166543' viewed the section number '14' of the course with id '39000'.,14
"22 December 2022, 11:28 AM",166543,Course viewed,The user with id '166543' viewed the section number '15' of the course with id '39000'.,15
"22 December 2022, 11:28 AM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"22 December 2022, 10:36 AM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"22 December 2022, 10:36 AM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"22 December 2022, 10:31 AM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"22 December 2022, 10:30 AM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"22 December 2022, 10:25 AM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"22 December 2022, 10:24 AM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"22 December 2022, 10:21 AM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"22 December 2022, 9:49 AM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"22 December 2022, 9:41 AM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"22 December 2022, 9:40 AM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"22 December 2022, 9:40 AM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"22 December 2022, 9:32 AM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"22 December 2022, 9:31 AM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"22 December 2022, 9:27 AM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"22 December 2022, 9:18 AM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"22 December 2022, 9:17 AM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"22 December 2022, 9:09 AM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"22 December 2022, 9:09 AM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"22 December 2022, 9:09 AM",166543,Course viewed,The user with id '166543' viewed the section number '15' of the course with id '39000'.,15
"22 December 2022, 9:09 AM",166543,Course viewed,The user with id '166543' viewed the section number '16' of the course with id '39000'.,16
"22 December 2022, 9:08 AM",166543,Course viewed,The user with id '166543' viewed the section number '15' of the course with id '39000'.,15
"22 December 2022, 9:08 AM",166543,Course viewed,The user with id '166543' viewed the section number '14' of the course with id '39000'.,14
"22 December 2022, 9:07 AM",166543,Course viewed,The user with id '166543' viewed the section number '13' of the course with id '39000'.,13
"22 December 2022, 9:07 AM",166543,Course viewed,The user with id '166543' viewed the section number '12' of the course with id '39000'.,12
"22 December 2022, 9:07 AM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"21 December 2022, 2:05 PM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"21 December 2022, 2:01 PM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"21 December 2022, 2:00 PM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"21 December 2022, 1:55 PM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"21 December 2022, 1:48 PM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"21 December 2022, 1:46 PM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"21 December 2022, 1:38 PM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"21 December 2022, 1:32 PM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"21 December 2022, 1:31 PM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"21 December 2022, 1:14 PM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"21 December 2022, 1:14 PM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"21 December 2022, 12:48 PM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"21 December 2022, 12:45 PM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"21 December 2022, 12:40 PM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"21 December 2022, 12:34 PM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"21 December 2022, 12:31 PM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"21 December 2022, 12:26 PM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"21 December 2022, 12:25 PM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"21 December 2022, 10:34 AM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"21 December 2022, 10:32 AM",166543,Course viewed,The user with id '166543' viewed the section number '12' of the course with id '39000'.,12
"21 December 2022, 10:32 AM",166543,Course viewed,The user with id '166543' viewed the section number '11' of the course with id '39000'.,11
